,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS_2015,CTE_HOURS_2015,CTE_AVG_2015,ALL_STUDENTS_2015,ALL_HOURS_2015,ALL_AVG_2015,CTE_STUDENTS_2016,CTE_HOURS_2016,CTE_AVG_2016,ALL_STUDENTS_2016,ALL_HOURS_2016,ALL_AVG_2016,CTE_STUDENTS_2017,CTE_HOURS_2017,CTE_AVG_2017,ALL_STUDENTS_2017,ALL_HOURS_2017,ALL_AVG_2017,CTE_STUDENTS_2018,CTE_HOURS_2018,CTE_AVG_2018,ALL_STUDENTS_2018,ALL_HOURS_2018,ALL_AVG_2018
10972,161914,13016900,STAT & RISK MGT,,,,,,,400,"2,067",5.2,400,"2,067",5.2,63,363,5.8,64,366,5.7,,,,,,
10973,161914,13018200,PRINC GOV & PUBLIC ADMIN,,,,,,,18,84,4.7,18,84,4.7,28,84,3.0,28,84,3.0,41,123,3.0,41,123,3.0
10974,161914,13020300,MEDICAL TERMINOLOGY,,,,,,,3,12,4.0,3,12,4.0,,,,,,,,,,,,
10975,161914,13022200,PRINC OF HOSPIT & TOURSIM,,,,,,,41,219,5.3,41,219,5.3,,,,,,,,,,,,
10976,161914,13027900,WEB TECHNOLOGIES,,,,,,,21,96,4.6,21,96,4.6,,,,,,,,,,,,
10977,161914,13032200,PRINCIPLES OF MANUFACTURING,,,,,,,25,75,3.0,25,75,3.0,28,63,2.3,28,63,2.3,,,,,,
10978,161914,13032400,ADVANCED WELDING,,,,,,,27,85,3.1,27,85,3.1,13,39,3.0,13,39,3.0,,,,,,
10979,161914,13033000,PRACTICUM MANUFACTURING,,,,,,,30,93,3.1,30,93,3.1,15,48,3.2,15,48,3.2,,,,,,
10980,161914,13036800,ELECTRONICS,,,,,,,5,20,4.0,5,20,4.0,14,34,2.4,14,34,2.4,,,,,,
10981,161914,13037210,SCIENTIFIC RESEARCH & DESGN II,,,,,,,31,208,6.7,31,208,6.7,,,,,,,27,108,4.0,27,108,4.0
10982,161914,13037220,SCIEN RESEARCH & DESIGN III,,,,,,,11,33,3.0,11,33,3.0,,,,,,,4,16,4.0,4,16,4.0
10983,161914,A3010200,AP BIOLOGY,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,,,,,,,,,,,,
10984,161914,A3050003,AP PHYSICS 1,,,,,,,18,70,3.9,18,70,3.9,,,,,,,,,,,,
10985,161914,N1303013,INTRODUCTION TO AMERICAN LAW,,,,,,,15,63,4.2,15,63,4.2,,,,,,,,,,,,
10986,161916,3101100,PRECALCULUS (PRE CALC),,,,,,,16,48,3.0,17,51,3.0,25,75,3.0,26,78,3.0,22,66,3.0,26,78,3.0
10987,161916,3220300,ENGLISH III (ENG 3),,,,,,,25,150,6.0,26,156,6.0,10,30,3.0,10,30,3.0,21,120,5.7,23,132,5.7
10988,161916,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,19,57,3.0,19,57,3.0,,,,,,,,,,,,
10989,161916,13020300,MEDICAL TERMINOLOGY,,,,,,,2,2,2.0,2,2,2.0,2,2,2.0,2,2,2.0,2,2,2.0,2,2,2.0
10990,161916,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,13,52,4.0,13,52,4.0,7,28,4.0,7,28,4.0,5,20,4.0,5,20,4.0
10991,161916,13039600,AUTOMOTIVE TECHNOLOGY,,,,,,,4,4,4.0,4,4,4.0,,,,,,,,,,,,
10992,161916,13039700,ADV AUTOMOTIVE TECHNOLOGY,,,,,,,4,4,4.0,4,4,4.0,,,,,,,,,,,,
10993,161918,3241400,COMMUNICATION APPLICATIONS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
10994,161918,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,3,3,3.0,3,3,3.0,6,18,3.0,6,24,4.0,7,21,3.0,10,30,3.0
10995,161918,3350100,PSYCHOLOGY (PSYCH),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
10996,161919,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,11,33,3.0,11,33,3.0,,,,,,,,,,,,
10997,161920,13032400,ADVANCED WELDING,,,,,,,4,16,4.0,4,16,4.0,,,,,,,,,,,,
10998,161920,13033000,PRACTICUM MANUFACTURING,,,,,,,4,16,4.0,4,16,4.0,,,,,,,,,,,,
10999,161921,3040000,CHEMISTRY (CHEM),,,,,,,3,3,3.0,3,3,3.0,4,4,4.0,4,4,4.0,,,,,,
11000,161921,3050000,PHYSICS (PHYSICS),,,,,,,6,18,3.0,6,18,3.0,3,3,3.0,3,3,3.0,,,,,,
11001,161921,3221600,HUMANITIES (FIRST TIME TAKEN),,,,,,,3,12,4.0,3,12,4.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11002,161921,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,3,12,4.0,3,12,4.0,,,,,,,3,3,3.0,3,3,3.0
11003,161921,12701500,PROBLEMS AND SOLUTIONS,,,,,,,35,36,1.0,35,36,1.0,,,,,,,,,,,,
11004,161921,13002500,"PRACTICUM IN AG,FOOD & NAT RES",,,,,,,6,6,6.0,6,6,6.0,,,,,,,,,,,,
11005,161921,13005000,ADV CONSTR MGT,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11006,161921,13005800,HVAC & REFRIGERATION TECH,,,,,,,6,6,6.0,6,6,6.0,,,,,,,,,,,,
11007,161921,13022600,CULINARY ARTS,,,,,,,5,5,5.0,5,5,5.0,,,,,,,,,,,,
11008,161921,13027400,TELECOMM & NETWORKING,,,,,,,6,18,3.0,6,18,3.0,3,3,3.0,3,3,3.0,,,,,,
11009,161921,13027500,COMPUTER TECHNICIAN,,,,,,,5,15,3.0,5,15,3.0,3,3,3.0,3,3,3.0,,,,,,
11010,161921,13028000,RESEARCH IN INFO TECH SOL,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11011,161921,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11012,161921,13032200,PRINCIPLES OF MANUFACTURING,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,9,27,3.0,9,27,3.0,7,28,4.0,7,28,4.0
11013,161921,13036900,ADVANCED ELECTRONICS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11014,161921,13037400,PRACTCM SCIENCE/TECH/ENG/&MATH,,,,,,,7,21,3.0,7,21,3.0,,,,,,,,,,,,
11015,161921,13037410,PRACTM SCINC/TECH/ENG/&MATH II,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11016,161921,13037500,PRINCIPLES OF ENGINEERING,,,,,,,2,2,2.0,2,2,2.0,2,2,2.0,2,2,2.0,,,,,,
11017,161921,13037600,DIGITAL ELECTRONICS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11018,161921,13039800,COLLISION REPAIR & REFINISH,,,,,,,5,10,2.0,5,10,2.0,2,2,2.0,2,2,2.0,,,,,,
11019,161921,13039900,ADV COLLIS REPAIR & REFINISH,,,,,,,7,7,7.0,7,7,7.0,3,3,3.0,3,3,3.0,,,,,,
11020,161921,13040400,"PRACTICUM TRANS, DIST & LOG",,,,,,,9,9,9.0,9,9,9.0,,,,,,,,,,,,
11021,161921,13040410,"PRACTICUM TRANS, DIST & LOG II",,,,,,,9,9,9.0,9,9,9.0,,,,,,,,,,,,
11022,161921,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11023,161921,N1303767,DIGITAL FUNDAMENTALS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11024,161922,12701500,PROBLEMS AND SOLUTIONS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11025,161922,13027400,TELECOMM & NETWORKING,,,,,,,6,6,6.0,6,6,6.0,,,,,,,,,,,,
11026,161922,13027600,COMPUTER PROGRAMMING,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11027,161922,13039200,"PRINC OF TRANS, DISTR & LOGIST",,,,,,,3,3,3.0,3,3,3.0,6,6,6.0,6,6,6.0,,,,,,
11028,161922,13039300,"ENERGY, PWR, & TRANS SYS",,,,,,,6,6,6.0,6,6,6.0,,,,,,,,,,,,
11029,161922,N1300993,VIDEO GAME DESIGN I (VIDEOGD1),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11030,161923,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,6,24,4.0,6,24,4.0,9,27,3.0,9,27,3.0,13,39,3.0,13,39,3.0
11031,161925,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11032,161925,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,4,4,4.0,4,4,4.0,,,,,,,,,,,,
11033,161925,3102530,STATISTICS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,4,4,4.0,4,4,4.0
11034,161925,3310301,ECONOMICS ADV STUDIES (1ST),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11035,162904,3101100,PRECALCULUS (PRE CALC),,,,,,,8,32,4.0,9,36,4.0,3,12,4.0,4,16,4.0,6,18,3.0,6,18,3.0
11036,162904,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,8,32,4.0,9,36,4.0,4,16,4.0,5,20,4.0,6,18,3.0,6,18,3.0
11037,162904,3220307,ENGLISH III,,,,,,,14,42,3.0,14,42,3.0,,,,,,,,,,,,
11038,162904,3580820,WEB DESIGN,,,,,,,6,18,3.0,6,18,3.0,,,,,,,,,,,,
11039,163901,13032300,WELDING,,,,,,,12,66,5.5,12,66,5.5,11,66,6.0,11,66,6.0,,,,,,
11040,163901,13032400,ADVANCED WELDING,,,,,,,11,51,4.6,11,51,4.6,6,6,6.0,6,6,6.0,,,,,,
11041,163903,3350100,PSYCHOLOGY (PSYCH),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11042,163903,3370100,SOCIOLOGY (SOC),,,,,,,6,24,4.0,6,24,4.0,0,11,0.0,0,13,0.0,,,,,,
11043,163903,A3100101,AP CALCULUS AB,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11044,163904,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",,,,,,,3,3,3.0,5,15,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11045,164901,3155700,MUSIC STUDIES-MUSIC APPREC. II,,,,,,,3,3,3.0,3,3,3.0,,,,,,,5,15,3.0,6,18,3.0
11046,164901,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,6,18,3.0,6,18,3.0,,,,,,,,,,,,
11047,164901,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,6,18,3.0
11048,164901,3380021,SOCIAL STD ADV STDYS (2ND CRD),,,,,,,6,18,3.0,6,18,3.0,,,,,,,,,,,,
11049,164901,3440400,LANG O/T ENGLISH IV - SPANISH,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11050,165901,3152500,"MUSIC I, APPLIED MUSIC I",,,,,,,3,3,3.0,3,3,3.0,3,12,4.0,3,12,4.0,,,,,,
11051,165901,3221810,INDEP STUDY/ENGLISH (2ND TIME),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11052,165901,3240900,PUBLIC SPEAKING I (PUBSPKG1),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,19,57,3.0,6,18,3.0,7,21,3.0
11053,165901,3250100,"THEATRE I, THEATRE ARTS I",,,,,,,6,18,3.0,13,39,3.0,3,3,3.0,25,75,3.0,3,3,3.0,15,45,3.0
11054,165901,3250200,"THEATRE II, THEATRE ARTS II",,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11055,165901,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,17,51,3.0,77,231,3.0,,,,,,,,,,,,
11056,165901,3500500,"ART II, DRAWING I",,,,,,,6,24,4.0,6,24,4.0,14,42,3.0,14,42,3.0,,,,,,
11057,165901,3580200,COMPUTER SCIENCE I,,,,,,,10,30,3.0,14,45,3.2,,,,,,,,,,,,
11058,165901,13002400,AGRICULTURAL POWER SYS,,,,,,,15,81,5.4,15,81,5.4,,,,,,,,,,,,
11059,165901,13009900,PROFESSIONAL COMMUNICATIONS,,,,,,,38,114,3.0,38,114,3.0,,,,,,,,,,,,
11060,165901,13011700,BUSINESS LAW,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11061,165901,13027300,COMPUTER MAINTENANCE,,,,,,,10,30,3.0,10,30,3.0,,,,,,,9,27,3.0,9,27,3.0
11062,165901,13027400,TELECOMM & NETWORKING,,,,,,,6,24,4.0,6,24,4.0,,,,,,,,,,,,
11063,165901,13039900,ADV COLLIS REPAIR & REFINISH,,,,,,,3,12,4.0,3,12,4.0,,,,,,,,,,,,
11064,165901,A3100200,AP STATISTICS (APSTATS),,,,,,,6,18,3.0,6,18,3.0,,,,,,,,,,,,
11065,165901,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,,,,,,,,,,,,
11066,165901,N1300253,PRINCIPLES OF OIL & GAS PRDCTN,,,,,,,69,207,3.0,69,207,3.0,,,,,,,,,,,,
11067,165901,PES00052,FOUND OF PERSON FITNESS,,,,,,,23,23,1.0,151,173,1.1,1,1,1.0,138,139,1.0,1,1,1.0,64,64,1.0
11068,165902,3101100,PRECALCULUS (PRE CALC),,,,,,,15,45,3.0,18,105,5.8,17,93,5.5,17,93,5.5,7,21,3.0,10,30,3.0
11069,165902,3241400,COMMUNICATION APPLICATIONS,,,,,,,5,15,3.0,5,15,3.0,10,30,3.0,12,36,3.0,15,45,3.0,17,51,3.0
11070,165902,3270100,COLLEGE READINESS & STDY SKILS,,,,,,,12,-999,-83.25,22,22,1.0,12,16,1.3,14,18,1.3,11,11,1.0,11,-999,-90.81818182
11071,166901,13027600,COMPUTER PROGRAMMING,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11072,166904,13032400,ADVANCED WELDING,,,,,,,10,40,4.0,10,40,4.0,,,,,,,,,,,,
11073,166905,3102500,INDEP STUDY IN MATH (1ST TIME),,,,,,,3,3,3.0,3,3,3.0,6,18,3.0,7,21,3.0,,,,,,
11074,166905,13032400,ADVANCED WELDING,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,4,16,4.0,4,16,4.0,,,,,,
11075,166907,3020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11076,166907,3220300,ENGLISH III (ENG 3),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11077,167901,3152500,"MUSIC I, APPLIED MUSIC I",,,,,,,6,24,4.0,9,27,3.0,13,45,3.5,14,51,3.6,17,75,4.4,17,75,4.4
11078,167901,3220300,ENGLISH III (ENG 3),,,,,,,3,12,4.0,3,12,4.0,6,6,6.0,6,6,6.0,,,,,,
11079,167901,3241400,COMMUNICATION APPLICATIONS,,,,,,,13,39,3.0,15,45,3.0,3,3,3.0,3,3,3.0,15,45,3.0,16,48,3.0
11080,167901,13027200,PRINCIPLES OF INFO TECH,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11081,167901,13027400,TELECOMM & NETWORKING,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11082,167901,13027500,COMPUTER TECHNICIAN,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11083,167901,13027600,COMPUTER PROGRAMMING,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11084,167901,13027800,DIGITAL & INTERACTIVE MEDIA,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11085,167901,13036500,ENG DESIGN & PRESENTATION,,,,,,,6,6,6.0,6,6,6.0,,,,,,,,,,,,
11086,167901,N1303765,DC DIRCUITS,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11087,167902,3102540,ALGEBRAIC REASONING,,,,,,,11,33,3.0,11,33,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11088,167902,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11089,167902,3221500,LITERARY GENRES (LIT GENR),,,,,,,6,18,3.0,6,18,3.0,3,3,3.0,3,3,3.0,,,,,,
11090,167902,3221800,INDEP STUDY/ENGLISH (1ST TIME),,,,,,,10,30,3.0,11,39,3.5,,,,,,,3,3,3.0,3,3,3.0
11091,167902,3221810,INDEP STUDY/ENGLISH (2ND TIME),,,,,,,3,12,4.0,6,18,3.0,,,,,,,3,3,3.0,3,3,3.0
11092,167902,3240900,PUBLIC SPEAKING I (PUBSPKG1),,,,,,,3,12,4.0,3,12,4.0,,,,,,,,,,,,
11093,167902,3310301,ECONOMICS ADV STUDIES (1ST),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11094,167902,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,6,18,3.0,6,18,3.0,3,3,3.0,3,3,3.0,3,12,4.0,3,12,4.0
11095,167902,3350100,PSYCHOLOGY (PSYCH),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11096,167902,3370100,SOCIOLOGY (SOC),,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11097,167902,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11098,167902,3380002,SPEC TOPIC IN SOC STUD (1ST),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11099,167902,3380022,SPEC TOPIC IN SOC STUD (2ND),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11100,167902,3500110,ART I - ART APPRECIATION,,,,,,,7,21,3.0,6,24,4.0,,,,,,,,,,,,
11101,167902,3810200,ADVANCED HEALTH EDUCATION,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11102,167902,13014300,HUMAN GROWTH & DEVELOP,,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11103,167902,13014400,INSTR PRACT IN ED & TRAINING,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11104,167902,13016900,STAT & RISK MGT,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11105,167902,13020300,MEDICAL TERMINOLOGY,,,,,,,3,3,3.0,3,3,3.0,,,,,,,2,2,2.0,2,2,2.0
11106,167902,13037200,SCIENTIFIC RESEARCH & DESIGN,,,,,,,3,12,4.0,3,12,4.0,,,,,,,3,12,4.0,3,12,4.0
11107,167902,13037210,SCIENTIFIC RESEARCH & DESGN II,,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,12,4.0,3,12,4.0
11108,167904,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,3,3,3.0,3,3,3.0,6,6,6.0,6,6,6.0,6,18,3.0,6,18,3.0
11109,168901,3060200,EARTH AND SPACE SCIENCE (ESS),,,,,,,3,12,4.0,3,12,4.0,3,12,4.0,3,12,4.0,4,16,4.0,6,24,4.0
11110,168901,3102501,INDEP STUDY IN MATH (2ND TIME),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11111,168901,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,64,192,3.0,67,204,3.0,32,96,3.0,34,102,3.0,28,84,3.0,32,96,3.0
11112,168901,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11113,168901,13008800,GRAPHIC DESIGN & ILLUSTRATION,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11114,168901,13009600,PRINT & IMAGING TECH,,,,,,,3,12,4.0,3,12,4.0,3,3,3.0,3,3,3.0,,,,,,
11115,168901,13014300,HUMAN GROWTH & DEVELOP,,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,3,3,3.0
11116,168901,13014400,INSTR PRACT IN ED & TRAINING,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,3,12,4.0,3,12,4.0,,,,,,
11117,168901,13016600,ACCOUNTING I,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11118,168901,13024700,CHILD DEVELOPMENT,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,,,,,,
11119,168901,13024800,CHILD GUIDANCE,,,,,,,6,24,4.0,6,24,4.0,7,21,3.0,7,21,3.0,13,90,6.9,13,90,6.9
11120,168901,13024900,FAMILY & COMM SVCS,,,,,,,6,18,3.0,6,18,3.0,5,15,3.0,5,15,3.0,,,,,,
11121,168901,13029300,LAW ENFORCEMENT I,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11122,168901,13032400,ADVANCED WELDING,,,,,,,12,48,4.0,12,48,4.0,12,66,5.5,12,66,5.5,,,,,,
11123,168901,13039700,ADV AUTOMOTIVE TECHNOLOGY,,,,,,,6,6,6.0,6,6,6.0,3,3,3.0,3,3,3.0,,,,,,
11124,168901,PES00052,FOUND OF PERSON FITNESS,,,,,,,4,16,4.0,4,16,4.0,2,2,2.0,2,2,2.0,,,,,,
11125,168902,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11126,168903,3155600,MUSIC STUDIES-MUSIC APPREC. I,,,,,,,6,24,4.0,9,27,3.0,14,42,3.0,16,48,3.0,12,36,3.0,13,39,3.0
11127,168903,3220400,ENGLISH IV (ENG 4),,,,,,,3,3,3.0,3,3,3.0,9,36,4.0,9,36,4.0,3,3,3.0,6,18,3.0
11128,168903,3221800,INDEP STUDY/ENGLISH (1ST TIME),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11129,168903,3241200,INDEP STUDY/SPEECH (1ST TIME),,,,,,,11,33,3.0,12,36,3.0,,,,,,,,,,,,
11130,168903,3241400,COMMUNICATION APPLICATIONS,,,,,,,3,3,3.0,3,3,3.0,14,42,3.0,16,48,3.0,11,33,3.0,13,39,3.0
11131,168903,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11132,168903,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,3,12,4.0,5,15,3.0,,,,,,,,,,,,
11133,168903,3440300,LANG O/T ENGLISH III - SPANISH,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11134,168903,13020300,MEDICAL TERMINOLOGY,,,,,,,3,3,3.0,3,3,3.0,,,,,,,9,27,3.0,10,30,3.0
11135,169906,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11136,169909,3220300,ENGLISH III (ENG 3),,,,,,,3,12,4.0,3,12,4.0,7,21,3.0,9,27,3.0,3,12,4.0,6,24,4.0
11137,169909,3330100,UNITED STATES GOVERNMENT (GOVT,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11138,169909,3350100,PSYCHOLOGY (PSYCH),,,,,,,3,3,3.0,3,3,3.0,,,,,,,,,,,,
11139,169911,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11140,169911,3500100,ART I (ART 1),,,,,,,3,3,3.0,3,3,3.0,6,18,3.0,6,18,3.0,3,12,4.0,5,15,3.0
11141,169911,N1290050,COLLEGE TRANSITION,,,,,,,3,3,3.0,3,3,3.0,3,12,4.0,3,12,4.0,5,15,3.0,5,15,3.0
11142,170902,3310300,ECONOMICS W/EMPH FREE ENTERPR,,,,,,,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0,3,3,3.0
11143,170902,13039600,AUTOMOTIVE TECHNOLOGY,,,,,,,5,15,3.0,11,33,3.0,3,3,3.0,3,3,3.0,,,,,,
11144,170903,3102520,DISCRETE MATH FOR PRBLM SOLVNG,,,,,,,10,30,3.0,13,39,3.0,19,57,3.0,21,63,3.0,29,87,3.0,34,102,3.0
11145,170903,13019000,"PRACTICM LOCAL, ST, & FED GOV",,,,,,,3,3,3.0,3,12,4.0,,,,,,,,,,,,
11146,170903,13020510,PRACTICUM HEALTH SCIENCE II,,,,,,,2,2,2.0,2,2,2.0,,,,,,,,,,,,
11147,170903,13029400,LAW ENFORCEMENT II,,,,,,,10,30,3.0,9,36,4.0,,,,,,,18,90,5.0,18,90,5.0
11148,170903,13032300,WELDING,,,,,,,2,2,2.0,2,2,2.0,,,,,,,,,,,,
11149,170903,13032400,ADVANCED WELDING,,,,,,,2,2,2.0,2,2,2.0,,,,,,,,,,,,
11150,170903,13039600,AUTOMOTIVE TECHNOLOGY,,,,,,,2,2,2.0,2,2,2.0,,,,,,,,,,,,
11151,170903,13039700,ADV AUTOMOTIVE TECHNOLOGY,,,,,,,2,2,2.0,2,2,2.0,,,,,,,,,,,,
11152,170903,CP111200,COLGE PREP COURSE MATHEMATICS,,,,,,,43,129,3.0,51,153,3.0,34,102,3.0,37,111,3.0,54,162,3.0,66,198,3.0
11153,170904,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,53,159,3.0,60,180,3.0,,,,,,,,,,,,
11154,170906,3050000,PHYSICS (PHYSICS),,,,,,,3,3,3.0,6,18,3.0,,,,,,,4,4,4.0,6,24,4.0
11155,170906,13016900,STAT & RISK MGT,,,,,,,10,30,3.0,13,39,3.0,7,21,3.0,11,33,3.0,,,,,,
11156,170907,3250100,"THEATRE I, THEATRE ARTS I",,,,,,,52,156,3.0,104,312,3.0,,,,,,,,,,,,
11157,170907,3380001,SOCIAL STD ADV STDYS (1ST CRD),,,,,,,50,150,3.0,71,213,3.0,,,,,,,,,,,,
11158,170907,A3580100,AP COMPUTER SCIENCE A,,,,,,,29,87,3.0,48,144,3.0,,,,,,,,,,,,
11159,170908,3102530,STATISTICS,,,,,,,9,27,3.0,10,30,3.0,5,15,3.0,10,30,3.0,24,99,4.1,30,122,4.1
11160,170908,3220300,ENGLISH III (ENG 3),,,,,,,37,213,5.8,50,291,5.8,26,150,5.8,59,345,5.8,53,300,5.7,74,402,5.4
11161,170908,3221600,HUMANITIES (FIRST TIME TAKEN),,,,,,,3,3,3.0,3,3,3.0,,,,,,,3,3,3.0,5,15,3.0
11162,170908,3221610,HUMANITIES (SECOND TIME TAKEN),,,,,,,3,3,3.0,3,3,3.0,6,24,4.0,32,99,3.1,13,39,3.0,17,51,3.0
11163,170908,3350100,PSYCHOLOGY (PSYCH),,,,,,,6,18,3.0,10,30,3.0,14,42,3.0,62,186,3.0,10,30,3.0,32,96,3.0
11164,170908,3370100,SOCIOLOGY (SOC),,,,,,,3,3,3.0,3,3,3.0,17,51,3.0,70,210,3.0,9,27,3.0,22,66,3.0
11165,170908,3440300,LANG O/T ENGLISH III - SPANISH,,,,,,,3,3,3.0,15,45,3.0,,,,,,,,,,,,
