REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,232901,03102500,INDEP STUDY IN MATH (1ST TIME),-999,21,-999.0,12,36,3.0
,,,,232901,03102501,INDEP STUDY IN MATH (2ND TIME),-999,12,-999.0,-999,12,-999.0
,,,,232901,03220300,ENGLISH III (ENG 3),-999,54,-999.0,14,84,6.0
,,,,232901,03221800,INDEP STUDY/ENGLISH (1ST TIME),11,57,5.2,14,72,5.1
,,,,232901,03241200,INDEP STUDY/SPEECH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,232901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,24,-999.0,14,42,3.0
,,,,232901,03330100,UNITED STATES GOVERNMENT (GOVT,10,30,3.0,12,36,3.0
,,,,232901,03340100,US HISTORY STUDIES SINCE 1877,-999,42,-999.0,12,72,6.0
,,,,232901,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
,,,,232901,03380001,SOCIAL STD ADV STDYS (1ST TME),-999,-999,3.0,-999,-999,3.0
,,,,232901,03380003,SOC STUD RESEARCH METH (1ST),10,30,3.0,12,36,3.0
,,,,232901,03500100,ART I (ART 1),13,72,5.5,14,75,5.4
,,,,232901,03500500,"ART II, DRAWING I",-999,-999,3.0,-999,24,-999.0
,,,,232901,03501000,"ART II, SCULPTURE I",-999,12,-999.0,-999,19,-999.0
,,,,232901,12701300,CAREER PREPARATION I,34,102,3.0,34,102,3.0
,,,,232901,13009900,PROFESSIONAL COMMUNICATIONS,34,102,3.0,34,102,3.0
,,,,232901,13011200,"PRINC OF BUSIN, MARK, & FINAN",-999,-999,3.0,-999,-999,3.0
,,,,232901,13020600,ANATOMY & PHYSIOLOGY,-999,44,-999.0,10,52,5.2
,,,,232901,13020700,MEDICAL MICROBIOLOGY,,0,,-999,-999,4.0
,,,,232901,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",-999,-999,3.0,-999,-999,3.0
,,,,232901,13037200,SCIENTIFIC RESEARCH & DESIGN,-999,24,-999.0,-999,32,-999.0
,,,,232901,13037210,SCIENTIFIC RESEARCH & DESGN II,,0,,-999,-999,4.0
,,,,232901,N1160012,TEAM SPORT OFFICIATING,-999,15,-999.0,-999,15,-999.0
,,,,232901,PES00054,AEROBIC ACTIVITIES,-999,-999,1.0,-999,-999,1.0
Total,,,,232901,,,214,897,4.2,265,"1,092",4.1
,,,,232901,,,,,,,,
232902,SABINAL ISD,TRADITIONAL ISD/CSD,,232902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,15,-999.0
,,,,232902,03102501,INDEP STUDY IN MATH (2ND TIME),-999,15,-999.0,-999,18,-999.0
,,,,232902,03220400,ENGLISH IV (ENG 4),-999,24,-999.0,-999,27,-999.0
,,,,232902,03221800,INDEP STUDY/ENGLISH (1ST TIME),10,33,3.3,16,54,3.4
,,,,232902,03221810,INDEP STUDY/ENGLISH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,232902,03241400,COMMUNICATION APPLICATIONS,-999,12,-999.0,-999,12,-999.0
,,,,232902,03310321,ECONOMICS ADV STUDIES (2ND),-999,-999,3.0,-999,-999,3.0
,,,,232902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,-999,27,-999.0
,,,,232902,03340100,US HISTORY STUDIES SINCE 1877,10,48,4.8,14,66,4.7
,,,,232902,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,15,-999.0
,,,,232902,03370100,SOCIOLOGY (SOC),-999,15,-999.0,-999,21,-999.0
,,,,232902,03380001,SOCIAL STD ADV STDYS (1ST TME),-999,-999,3.0,-999,-999,3.0
,,,,232902,13000700,ADVANCED ANIMAL SCIENCE,19,76,4.0,19,76,4.0
,,,,232902,13029300,LAW ENFORCEMENT I,-999,-999,3.0,-999,15,-999.0
Total,,,,232902,,,78,274,3.5,101,355,3.5
,,,,232902,,,,,,,,
232903,UVALDE CISD,TRADITIONAL ISD/CSD,,232903,03102500,INDEP STUDY IN MATH (1ST TIME),-999,99,-999.0,-999,117,-999.0
,,,,232903,03220400,ENGLISH IV (ENG 4),31,180,5.8,40,234,5.9
,,,,232903,03270100,COLLEGE READINESS & STDY SKILS,17,51,3.0,42,126,3.0
,,,,232903,03310300,ECONOMICS W/EMPH FREE ENTERPR,36,108,3.0,40,120,3.0
,,,,232903,03330100,UNITED STATES GOVERNMENT (GOVT,39,117,3.0,43,129,3.0
,,,,232903,03340100,US HISTORY STUDIES SINCE 1877,39,228,5.8,41,240,5.9
,,,,232903,13032400,WELDING II,-999,45,-999.0,-999,45,-999.0
Total,,,,232903,,,188,828,4.4,235,"1,011",4.3
,,,,232903,,,,,,,,
232904,UTOPIA ISD,TRADITIONAL ISD/CSD,,232904,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,15,-999.0
,,,,232904,03221100,RESEARCH/TECHNICAL WRITING,,0,,-999,-999,6.0
,,,,232904,03330100,UNITED STATES GOVERNMENT (GOVT,,0,,-999,-999,3.0
,,,,232904,03370100,SOCIOLOGY (SOC),,0,,-999,-999,3.0
Total,,,,232904,,,-999,-999,3.0,-999,27,-999.0
,,,,232904,,,,,,,,
233901,SAN FELIPE-DEL RIO CISD,TRADITIONAL ISD/CSD,,233901,03102500,INDEP STUDY IN MATH (1ST TIME),15,45,3.0,15,45,3.0
,,,,233901,03102501,INDEP STUDY IN MATH (2ND TIME),16,48,3.0,16,48,3.0
,,,,233901,03220300,ENGLISH III (ENG 3),107,591,5.5,110,606,5.5
,,,,233901,03220400,ENGLISH IV (ENG 4),147,873,5.9,153,909,5.9
,,,,233901,03270100,COLLEGE READINESS & STDY SKILS,54,162,3.0,55,165,3.0
,,,,233901,03310300,ECONOMICS W/EMPH FREE ENTERPR,192,576,3.0,204,612,3.0
,,,,233901,03330100,UNITED STATES GOVERNMENT (GOVT,144,432,3.0,153,459,3.0
,,,,233901,03340100,US HISTORY STUDIES SINCE 1877,211,"1,221",5.8,214,"1,236",5.8
,,,,233901,03350100,PSYCHOLOGY (PSYCH),64,192,3.0,72,219,3.0
,,,,233901,03380021,SOCIAL STD ADV STDYS (2ND TME),57,180,3.2,65,210,3.2
,,,,233901,03380082,PERSONAL FINANCIAL LITERACY,55,165,3.0,66,198,3.0
,,,,233901,03500100,ART I (ART 1),48,150,3.1,57,183,3.2
,,,,233901,03810100,HEALTH EDUCATION (HLTH ED),48,144,3.0,54,162,3.0
,,,,233901,13005800,HVAC & REFRIG TECHNOLOGY I,30,174,5.8,30,174,5.8
,,,,233901,13005900,HVAC & REFRIG TECHNOLOGY II,-999,68,-999.0,-999,68,-999.0
,,,,233901,13009900,PROFESSIONAL COMMUNICATIONS,207,624,3.0,207,624,3.0
,,,,233901,13011200,"PRINC OF BUSIN, MARK, & FINAN",41,210,5.1,41,210,5.1
,,,,233901,13011400,BUSIN INFO MGT I,62,366,5.9,62,366,5.9
,,,,233901,13011900,HUMAN RESOURCES MGT,30,90,3.0,30,90,3.0
,,,,233901,13012100,BUSINESS MANAGEMENT,44,132,3.0,44,132,3.0
,,,,233901,13012205,PRAC/EXT PRCT BUS MGT (1ST TM),-999,42,-999.0,-999,42,-999.0
,,,,233901,13016600,ACCOUNTING I,22,132,6.0,22,132,6.0
,,,,233901,13020500,PRCTM IN HLTH SCIENCE 1ST TIME,19,95,5.0,19,95,5.0
,,,,233901,13020505,PRCT/EXT PRCT HLTH SCIENCE 1ST,34,246,7.2,34,246,7.2
,,,,233901,13020510,PRCTM IN HLTH SCIENCE 2ND TIME,12,60,5.0,12,60,5.0
,,,,233901,13029300,LAW ENFORCEMENT I,42,252,6.0,42,252,6.0
,,,,233901,13029400,LAW ENFORCEMENT II,50,297,5.9,50,297,5.9
,,,,233901,13029700,CORRECTIONAL SERVICES,31,186,6.0,31,186,6.0
,,,,233901,13032300,WELDING I,30,295,9.8,30,295,9.8
,,,,233901,13032400,WELDING II,18,105,5.8,18,105,5.8
,,,,233901,13037200,SCIENTIFIC RESEARCH & DESIGN,53,55,1.0,56,58,1.0
,,,,233901,13037600,DIGITAL ELECTRONICS,12,72,6.0,12,72,6.0
,,,,233901,13039400,AIRCRAFT AIRFRAME TECHNOLOGY,21,120,5.7,21,120,5.7
,,,,233901,13040455,PRAC/EXT PRAC TRNS SYS 1ST TME,19,114,6.0,19,114,6.0
,,,,233901,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,60,327,5.5,63,345,5.5
,,,,233901,N1303742,INTRO TO ENGIN DESIGN (PLTW),45,270,6.0,45,270,6.0
,,,,233901,N1303748,COMP INTEGRATED MANUF (PLTW),11,66,6.0,11,66,6.0
,,,,233901,PES00052,FOUND OF PERSON FITNESS,26,78,3.0,29,87,3.0
,,,,233901,PES00055,INDIVIDUAL OR TEAM SPORTS,31,93,3.0,33,99,3.0
Total,,,,233901,,,"2,124","9,348",4.4,"2,211","9,657",4.4
,,,,233901,,,,,,,,
233903,COMSTOCK ISD,TRADITIONAL ISD/CSD,,233903,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,15,-999.0
,,,,233903,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,233903,03220300,ENGLISH III (ENG 3),-999,30,-999.0,-999,51,-999.0
,,,,233903,03220400,ENGLISH IV (ENG 4),-999,12,-999.0,-999,21,-999.0
,,,,233903,03310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,-999,-999,3.0
,,,,233903,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,21,-999.0
,,,,233903,03340100,US HISTORY STUDIES SINCE 1877,-999,30,-999.0,10,57,5.7
,,,,233903,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
,,,,233903,03380001,SOCIAL STD ADV STDYS (1ST TME),-999,12,-999.0,-999,15,-999.0
,,,,233903,03500110,ART I - ART APPRECIATION,-999,-999,3.0,-999,-999,3.0
,,,,233903,13009900,PROFESSIONAL COMMUNICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,233903,13029600,COURT SYS & PRACTICES,-999,-999,3.0,-999,-999,3.0
Total,,,,233903,,,34,132,3.9,53,213,4.0
,,,,233903,,,,,,,,
234902,CANTON ISD,TRADITIONAL ISD/CSD,,234902,03101100,PRECALCULUS (PRE CALC),-999,24,-999.0,-999,27,-999.0
,,,,234902,03102500,INDEP STUDY IN MATH (1ST TIME),30,165,5.5,32,177,5.5
,,,,234902,03102501,INDEP STUDY IN MATH (2ND TIME),-999,21,-999.0,-999,24,-999.0
,,,,234902,03220300,ENGLISH III (ENG 3),37,216,5.8,37,216,5.8
,,,,234902,03220400,ENGLISH IV (ENG 4),16,90,5.6,20,114,5.7
,,,,234902,03310300,ECONOMICS W/EMPH FREE ENTERPR,24,72,3.0,27,81,3.0
,,,,234902,03330100,UNITED STATES GOVERNMENT (GOVT,25,75,3.0,28,84,3.0
Total,,,,234902,,,147,663,4.5,161,723,4.5
,,,,234902,,,,,,,,
234903,EDGEWOOD ISD,TRADITIONAL ISD/CSD,,234903,03102500,INDEP STUDY IN MATH (1ST TIME),-999,30,-999.0,-999,30,-999.0
,,,,234903,03102501,INDEP STUDY IN MATH (2ND TIME),-999,18,-999.0,-999,18,-999.0
,,,,234903,03220400,ENGLISH IV (ENG 4),14,78,5.6,15,84,5.6
,,,,234903,03310301,ECONOMICS ADV STUDIES (1ST),14,42,3.0,15,45,3.0
,,,,234903,03380001,SOCIAL STD ADV STDYS (1ST TME),17,64,3.8,18,67,3.7
Total,,,,234903,,,61,232,3.8,64,244,3.8
,,,,234903,,,,,,,,
234904,GRAND SALINE ISD,TRADITIONAL ISD/CSD,,234904,03102500,INDEP STUDY IN MATH (1ST TIME),23,123,5.3,27,145,5.4
,,,,234904,03102501,INDEP STUDY IN MATH (2ND TIME),11,44,4.0,13,52,4.0
,,,,234904,03220300,ENGLISH III (ENG 3),19,108,5.7,21,120,5.7
,,,,234904,03220400,ENGLISH IV (ENG 4),-999,39,-999.0,-999,42,-999.0
,,,,234904,03221600,HUMANITIES (FIRST TIME TAKEN),16,48,3.0,17,51,3.0
,,,,234904,03241400,COMMUNICATION APPLICATIONS,22,66,3.0,24,72,3.0
,,,,234904,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,234904,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,234904,03340100,US HISTORY STUDIES SINCE 1877,30,141,4.7,32,147,4.6
,,,,234904,03350100,PSYCHOLOGY (PSYCH),20,60,3.0,21,63,3.0
,,,,234904,03380022,SPEC TOPIC IN SOC STUD (2ND),10,33,3.3,10,33,3.3
,,,,234904,03500110,ART I - ART APPRECIATION,27,81,3.0,29,87,3.0
,,,,234904,13037200,SCIENTIFIC RESEARCH & DESIGN,16,124,7.8,20,156,7.8
Total,,,,234904,,,212,897,4.2,234,"1,001",4.3
,,,,234904,,,,,,,,
234905,MARTINS MILL ISD,TRADITIONAL ISD/CSD,,234905,03155600,MUSIC STUDIES-MUSIC APPREC. I,11,33,3.0,14,42,3.0
,,,,234905,03220300,ENGLISH III (ENG 3),-999,51,-999.0,-999,51,-999.0
,,,,234905,03220400,ENGLISH IV (ENG 4),-999,15,-999.0,-999,15,-999.0
,,,,234905,03310301,ECONOMICS ADV STUDIES (1ST),12,36,3.0,15,45,3.0
,,,,234905,03330100,UNITED STATES GOVERNMENT (GOVT,13,39,3.0,16,48,3.0
,,,,234905,03340100,US HISTORY STUDIES SINCE 1877,15,90,6.0,16,96,6.0
,,,,234905,03350100,PSYCHOLOGY (PSYCH),-999,15,-999.0,-999,24,-999.0
Total,,,,234905,,,68,279,4.1,81,321,4.0
,,,,234905,,,,,,,,
234906,VAN ISD,TRADITIONAL ISD/CSD,,234906,03102500,INDEP STUDY IN MATH (1ST TIME),25,75,3.0,26,78,3.0
,,,,234906,03220400,ENGLISH IV (ENG 4),57,309,5.4,60,324,5.4
,,,,234906,03310300,ECONOMICS W/EMPH FREE ENTERPR,37,111,3.0,39,117,3.0
,,,,234906,03330100,UNITED STATES GOVERNMENT (GOVT,58,174,3.0,60,180,3.0
,,,,234906,03380002,SPEC TOPIC IN SOC STUD (1ST),78,432,5.5,78,432,5.5
,,,,234906,13009200,COMMERCIAL PHOTOGRAPHY II,-999,12,-999.0,-999,12,-999.0
,,,,234906,13009700,PRINTING & IMAGING TECHNLGY II,-999,15,-999.0,-999,15,-999.0
,,,,234906,13039700,AUTO TECHNOLOGY II: AUTO SERVC,-999,24,-999.0,-999,24,-999.0
Total,,,,234906,,,265,"1,152",4.3,273,"1,182",4.3
,,,,234906,,,,,,,,
234907,WILLS POINT ISD,TRADITIONAL ISD/CSD,,234907,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,234907,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,234907,03102530,STATISTICS,-999,-999,3.0,-999,-999,3.0
,,,,234907,03221100,RESEARCH/TECHNICAL WRITING,-999,-999,3.0,-999,-999,3.0
,,,,234907,03221500,LITERARY GENRES (LIT GENR),-999,-999,3.0,-999,-999,3.0
,,,,234907,03221800,INDEP STUDY/ENGLISH (1ST TIME),15,45,3.0,15,45,3.0
,,,,234907,03221810,INDEP STUDY/ENGLISH (2ND TIME),-999,-999,3.0,-999,12,-999.0
,,,,234907,03221820,INDEP STUDY/ENGLISH (3RD TIME),-999,12,-999.0,-999,15,-999.0
,,,,234907,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,-999,3.0
,,,,234907,03252000,MUSICAL THEATRE II,-999,-999,3.0,-999,-999,3.0
,,,,234907,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,15,-999.0
,,,,234907,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,234907,03340100,US HISTORY STUDIES SINCE 1877,-999,15,-999.0,-999,24,-999.0
,,,,234907,13011500,BUSIN INFO MGT II,-999,-999,3.0,-999,-999,3.0
,,,,234907,13037200,SCIENTIFIC RESEARCH & DESIGN,-999,12,-999.0,-999,15,-999.0
Total,,,,234907,,,49,147,3.0,55,165,3.0
,,,,234907,,,,,,,,
234909,FRUITVALE ISD,TRADITIONAL ISD/CSD,,234909,03101100,PRECALCULUS (PRE CALC),-999,21,-999.0,-999,21,-999.0
,,,,234909,03220300,ENGLISH III (ENG 3),10,51,5.1,10,51,5.1
,,,,234909,03220400,ENGLISH IV (ENG 4),-999,30,-999.0,-999,30,-999.0
,,,,234909,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,234909,03330100,UNITED STATES GOVERNMENT (GOVT,-999,33,-999.0,-999,33,-999.0
,,,,234909,03340100,US HISTORY STUDIES SINCE 1877,-999,21,-999.0,-999,21,-999.0
,,,,234909,13020300,MEDICAL TERMINOLOGY,-999,-999,3.0,-999,-999,3.0
Total,,,,234909,,,41,168,4.1,41,168,4.1
,,,,234909,,,,,,,,
235901,BLOOMINGTON ISD,TRADITIONAL ISD/CSD,,235901,03220400,ENGLISH IV (ENG 4),-999,-999,3.0,-999,-999,3.0
,,,,235901,03241400,COMMUNICATION APPLICATIONS,,0,,-999,-999,3.0
,,,,235901,03330100,UNITED STATES GOVERNMENT (GOVT,,0,,-999,-999,3.0
,,,,235901,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,3.0,-999,-999,3.0
,,,,235901,03380001,SOCIAL STD ADV STDYS (1ST TME),,0,,-999,-999,3.0
,,,,235901,03500100,ART I (ART 1),,0,,-999,-999,3.0
,,,,235901,13011400,BUSIN INFO MGT I,,0,,-999,-999,3.0
Total,,,,235901,,,-999,-999,3.0,-999,27,-999.0
,,,,235901,,,,,,,,
235902,VICTORIA ISD,TRADITIONAL ISD/CSD,,235902,03010200,BIOLOGY (BIO),15,72,4.8,15,72,4.8
,,,,235902,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,-999,-999,3.0,20,60,3.0
,,,,235902,03101100,PRECALCULUS (PRE CALC),23,71,3.1,27,84,3.1
,,,,235902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,4.0,-999,13,-999.0
,,,,235902,03152100,"MUSIC I, VOCAL ENSEMBLE I",-999,-999,1.0,-999,-999,1.0
,,,,235902,03155400,MUSIC STUDIES - MUSIC THEORY I,-999,-999,3.0,-999,-999,3.0
,,,,235902,03155600,MUSIC STUDIES-MUSIC APPREC. I,-999,18,-999.0,12,36,3.0
,,,,235902,03220300,ENGLISH III (ENG 3),28,84,3.0,39,117,3.0
,,,,235902,03220400,ENGLISH IV (ENG 4),74,366,4.9,110,549,5.0
,,,,235902,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,24,72,3.0
,,,,235902,03270700,READING I (READ1),-999,21,-999.0,-999,24,-999.0
,,,,235902,03310300,ECONOMICS W/EMPH FREE ENTERPR,32,96,3.0,62,186,3.0
,,,,235902,03320100,WORLD GEOGRAPHY STUDIES (W GEO,-999,21,-999.0,14,42,3.0
,,,,235902,03330100,UNITED STATES GOVERNMENT (GOVT,52,156,3.0,91,273,3.0
,,,,235902,03340100,US HISTORY STUDIES SINCE 1877,65,366,5.6,89,483,5.4
,,,,235902,03350100,PSYCHOLOGY (PSYCH),14,42,3.0,28,84,3.0
,,,,235902,03370100,SOCIOLOGY (SOC),16,48,3.0,29,87,3.0
,,,,235902,03380001,SOCIAL STD ADV STDYS (1ST TME),-999,15,-999.0,12,36,3.0
,,,,235902,03500100,ART I (ART 1),-999,15,-999.0,29,87,3.0
,,,,235902,03580200,COMPUTER SCIENCE I,-999,-999,3.0,-999,-999,3.0
,,,,235902,12701500,PROJECT-BASED RESEARCH 1ST TME,-999,15,-999.0,-999,15,-999.0
,,,,235902,13011400,BUSIN INFO MGT I,-999,12,-999.0,-999,12,-999.0
,,,,235902,13014300,HUMAN GROWTH & DEVELOP,14,42,3.0,14,42,3.0
,,,,235902,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",14,42,3.0,14,42,3.0
,,,,235902,N1303015,EMERGENCY MED TECHNICIAN-BASIC,-999,-999,3.0,-999,-999,3.0
Total,,,,235902,,,393,"1,522",3.9,653,"2,426",3.7
,,,,235902,,,,,,,,
236801,RAVEN SCHOOL,OPEN ENROLLMENT CHARTER,,236801,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,5.0,-999,-999,5.0
,,,,236801,03221800,INDEP STUDY/ENGLISH (1ST TIME),-999,-999,3.0,-999,-999,3.0
Total,,,,236801,,,-999,-999,4.0,-999,-999,4.0
,,,,236801,,,,,,,,
236901,NEW WAVERLY ISD,TRADITIONAL ISD/CSD,,236901,03220300,ENGLISH III (ENG 3),-999,48,-999.0,13,72,5.5
,,,,236901,03220400,ENGLISH IV (ENG 4),-999,-999,6.0,-999,-999,6.0
,,,,236901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,236901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,12,-999.0
,,,,236901,03340100,US HISTORY STUDIES SINCE 1877,-999,27,-999.0,-999,48,-999.0
,,,,236901,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,12,-999.0
,,,,236901,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,12,-999.0
Total,,,,236901,,,23,105,4.6,39,174,4.5
,,,,236901,,,,,,,,
236902,HUNTSVILLE ISD,TRADITIONAL ISD/CSD,,236902,03101100,PRECALCULUS (PRE CALC),-999,-999,3.0,-999,-999,3.0
,,,,236902,03155600,MUSIC STUDIES-MUSIC APPREC. I,,0,,-999,12,-999.0
,,,,236902,03220400,ENGLISH IV (ENG 4),33,189,5.7,43,246,5.7
,,,,236902,03310300,ECONOMICS W/EMPH FREE ENTERPR,25,75,3.0,29,87,3.0
,,,,236902,03330100,UNITED STATES GOVERNMENT (GOVT,28,84,3.0,34,102,3.0
,,,,236902,03340100,US HISTORY STUDIES SINCE 1877,-999,15,-999.0,-999,39,-999.0
,,,,236902,03350100,PSYCHOLOGY (PSYCH),-999,15,-999.0,-999,27,-999.0
,,,,236902,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,24,-999.0
,,,,236902,13008500,AUDIO/VIDEO PRODUCTION I,15,78,5.2,15,78,5.2
,,,,236902,13037200,SCIENTIFIC RESEARCH & DESIGN,-999,-999,4.0,-999,-999,4.0
Total,,,,236902,,,115,476,4.1,152,626,4.1
,,,,236902,,,,,,,,
237902,HEMPSTEAD ISD,TRADITIONAL ISD/CSD,,237902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,237902,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,237902,03220300,ENGLISH III (ENG 3),19,108,5.7,19,108,5.7
,,,,237902,03220400,ENGLISH IV (ENG 4),-999,36,-999.0,-999,36,-999.0
,,,,237902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,237902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,12,-999.0,-999,12,-999.0
,,,,237902,03340100,US HISTORY STUDIES SINCE 1877,16,90,5.6,16,90,5.6
Total,,,,237902,,,54,273,5.1,54,273,5.1
,,,,237902,,,,,,,,
237904,WALLER ISD,TRADITIONAL ISD/CSD,,237904,03102500,INDEP STUDY IN MATH (1ST TIME),33,99,3.0,47,141,3.0
,,,,237904,03102501,INDEP STUDY IN MATH (2ND TIME),-999,27,-999.0,14,42,3.0
,,,,237904,03102530,STATISTICS,22,66,3.0,34,102,3.0
,,,,237904,03220300,ENGLISH III (ENG 3),60,357,6.0,65,384,5.9
,,,,237904,03220400,ENGLISH IV (ENG 4),48,282,5.9,67,396,5.9
,,,,237904,03330100,UNITED STATES GOVERNMENT (GOVT,31,93,3.0,38,114,3.0
,,,,237904,03340100,US HISTORY STUDIES SINCE 1877,70,411,5.9,75,438,5.8
,,,,237904,03380001,SOCIAL STD ADV STDYS (1ST TME),-999,54,-999.0,21,63,3.0
,,,,237904,13037200,SCIENTIFIC RESEARCH & DESIGN,43,344,8.0,56,448,8.0
Total,,,,237904,,,334,"1,733",5.2,417,"2,128",5.1
,,,,237904,,,,,,,,
237905,ROYAL ISD,TRADITIONAL ISD/CSD,,237905,03101100,PRECALCULUS (PRE CALC),-999,-999,3.0,-999,-999,3.0
,,,,237905,03220300,ENGLISH III (ENG 3),15,81,5.4,16,87,5.4
,,,,237905,03330100,UNITED STATES GOVERNMENT (GOVT,11,33,3.0,12,36,3.0
,,,,237905,03340100,US HISTORY STUDIES SINCE 1877,15,81,5.4,16,87,5.4
,,,,237905,03380002,SPEC TOPIC IN SOC STUD (1ST),12,36,3.0,13,39,3.0
,,,,237905,03500100,ART I (ART 1),17,51,3.0,17,51,3.0
,,,,237905,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",16,48,3.0,16,48,3.0
,,,,237905,IHE11100,MATH-INST OF HIGHER EDU ENDRSD,-999,24,-999.0,-999,24,-999.0
,,,,237905,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,-999,-999,3.0,-999,-999,3.0
,,,,237905,N1290050,COLLEGE TRANSITION,21,63,3.0,21,63,3.0
Total,,,,237905,,,123,441,3.6,127,459,3.6
,,,,237905,,,,,,,,
238902,MONAHANS-WICKETT-PYOTE ISD,TRADITIONAL ISD/CSD,,238902,03101100,PRECALCULUS (PRE CALC),-999,15,-999.0,-999,15,-999.0
,,,,238902,03102500,INDEP STUDY IN MATH (1ST TIME),12,36,3.0,12,36,3.0
,,,,238902,03102530,STATISTICS,23,69,3.0,31,93,3.0
,,,,238902,03102540,ALGEBRAIC REASONING,25,75,3.0,34,102,3.0
,,,,238902,03155600,MUSIC STUDIES-MUSIC APPREC. I,-999,-999,3.0,-999,-999,3.0
,,,,238902,03220300,ENGLISH III (ENG 3),20,111,5.6,32,183,5.7
,,,,238902,03220400,ENGLISH IV (ENG 4),26,99,3.8,27,105,3.9
,,,,238902,03240900,PUBLIC SPEAKING I (PUBSPKG1),17,51,3.0,17,51,3.0
,,,,238902,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,238902,03350100,PSYCHOLOGY (PSYCH),15,45,3.0,16,48,3.0
,,,,238902,13037200,SCIENTIFIC RESEARCH & DESIGN,11,44,4.0,11,44,4.0
Total,,,,238902,,,159,560,3.5,190,692,3.6
,,,,238902,,,,,,,,
238904,GRANDFALLS-ROYALTY ISD,TRADITIONAL ISD/CSD,,238904,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,2.0,-999,-999,2.0
,,,,238904,03350100,PSYCHOLOGY (PSYCH),-999,-999,1.0,-999,-999,1.0
,,,,238904,13009900,PROFESSIONAL COMMUNICATIONS,-999,-999,1.0,-999,-999,1.0
Total,,,,238904,,,-999,-999,1.3,-999,-999,1.3
,,,,238904,,,,,,,,
239901,BRENHAM ISD,TRADITIONAL ISD/CSD,,239901,03220400,ENGLISH IV (ENG 4),-999,-999,6.0,-999,-999,6.0
,,,,239901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,239901,03330100,UNITED STATES GOVERNMENT (GOVT,45,107,2.4,51,121,2.4
,,,,239901,03340100,US HISTORY STUDIES SINCE 1877,57,327,5.7,65,375,5.8
